scenario,measure,country,country_name,scenario_short,scenario_label,transition,damage_curve,mitigation_cost,measure_label,oecd_measure_label,category,unit_hint,frequency,year,value,series_code,series_name,source_dataset,source_url,downloaded_at,base_value,annualised_growth_from_base_pct,change_from_base_pct
ET4,GDPVTRD_CAP,AUS,Australia,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",Accelerated energy transition,High,Fast reduction,Potential GDP per capita,"Potential gross domestic product per capita, volume, USD at 2021 Purchasing Power Parities",Output and population,USD at 2021 PPPs per person,A,2071,113865,AUS.GDPVTRD_CAP.ET4.A,"Australia – Potential gross domestic product per capita, volume, USD at 2021 Purchasing Power Parities – Accelerated energy transition, high climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.GDPVTRD_CAP..A?observations=1,2026-05-05 18:05:26 AEST,63351.3867356751,1.2827592764084,79.7356078014298
ET4,GDPVTRD_CAP,AUS,Australia,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",Accelerated energy transition,High,Fast reduction,Potential GDP per capita,"Potential gross domestic product per capita, volume, USD at 2021 Purchasing Power Parities",Output and population,USD at 2021 PPPs per person,A,2100,157305.1,AUS.GDPVTRD_CAP.ET4.A,"Australia – Potential gross domestic product per capita, volume, USD at 2021 Purchasing Power Parities – Accelerated energy transition, high climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.GDPVTRD_CAP..A?observations=1,2026-05-05 18:05:26 AEST,63351.3867356751,1.22003637203758,148.305693222366
ET4,GDPVTR_ANNPCT,AUS,Australia,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",Accelerated energy transition,High,Fast reduction,Potential output growth,Derived from OECD potential GDP level,Output and population,Percent per annum,A,2025,2.26020044190522,AUS.GDPVTR_ANNPCT.ET4.A,"Australia - Potential output growth - Accelerated transition, high damage, fast cost reduction",OECD Economic Outlook 117 long-term scenarios,Derived from GDPVTRD,2026-05-05 18:05:26 AEST,2.26020044190522,,0
ET4,GDPVTR_ANNPCT,AUS,Australia,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",Accelerated energy transition,High,Fast reduction,Potential output growth,Derived from OECD potential GDP level,Output and population,Percent per annum,A,2030,2.40126058333368,AUS.GDPVTR_ANNPCT.ET4.A,"Australia - Potential output growth - Accelerated transition, high damage, fast cost reduction",OECD Economic Outlook 117 long-term scenarios,Derived from GDPVTRD,2026-05-05 18:05:26 AEST,2.26020044190522,1.2181667820832,6.24104565299284
ET4,GDPVTR_ANNPCT,AUS,Australia,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",Accelerated energy transition,High,Fast reduction,Potential output growth,Derived from OECD potential GDP level,Output and population,Percent per annum,A,2050,2.41043851691019,AUS.GDPVTR_ANNPCT.ET4.A,"Australia - Potential output growth - Accelerated transition, high damage, fast cost reduction",OECD Economic Outlook 117 long-term scenarios,Derived from GDPVTRD,2026-05-05 18:05:26 AEST,2.26020044190522,0.257752362558072,6.64711289403686
ET4,GDPVTR_ANNPCT,AUS,Australia,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",Accelerated energy transition,High,Fast reduction,Potential output growth,Derived from OECD potential GDP level,Output and population,Percent per annum,A,2071,2.28066852635429,AUS.GDPVTR_ANNPCT.ET4.A,"Australia - Potential output growth - Accelerated transition, high damage, fast cost reduction",OECD Economic Outlook 117 long-term scenarios,Derived from GDPVTRD,2026-05-05 18:05:26 AEST,2.26020044190522,0.0195999919412548,0.905587135971553
ET4,GDPVTR_ANNPCT,AUS,Australia,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",Accelerated energy transition,High,Fast reduction,Potential output growth,Derived from OECD potential GDP level,Output and population,Percent per annum,A,2100,1.96380052522085,AUS.GDPVTR_ANNPCT.ET4.A,"Australia - Potential output growth - Accelerated transition, high damage, fast cost reduction",OECD Economic Outlook 117 long-term scenarios,Derived from GDPVTRD,2026-05-05 18:05:26 AEST,2.26020044190522,-0.187253609599902,-13.1138774769253
ET4,GGFLQ,AUS,Australia,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",Accelerated energy transition,High,Fast reduction,General government gross financial liabilities,General government gross financial liabilities as a percentage of GDP,Macro and fiscal,Percent of GDP,A,2025,59.9400590451337,AUS.GGFLQ.ET4.A,"Australia – General government gross financial liabilities as a percentage of GDP – Accelerated energy transition, high climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.GGFLQ..A?observations=1,2026-05-05 18:05:26 AEST,59.9400590451337,,0
ET4,GGFLQ,AUS,Australia,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",Accelerated energy transition,High,Fast reduction,General government gross financial liabilities,General government gross financial liabilities as a percentage of GDP,Macro and fiscal,Percent of GDP,A,2030,64.948,AUS.GGFLQ.ET4.A,"Australia – General government gross financial liabilities as a percentage of GDP – Accelerated energy transition, high climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.GGFLQ..A?observations=1,2026-05-05 18:05:26 AEST,59.9400590451337,1.61778474632928,8.35491495111043
ET4,GGFLQ,AUS,Australia,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",Accelerated energy transition,High,Fast reduction,General government gross financial liabilities,General government gross financial liabilities as a percentage of GDP,Macro and fiscal,Percent of GDP,A,2050,63.06574,AUS.GGFLQ.ET4.A,"Australia – General government gross financial liabilities as a percentage of GDP – Accelerated energy transition, high climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.GGFLQ..A?observations=1,2026-05-05 18:05:26 AEST,59.9400590451337,0.20353736640597,5.21467780422558
ET4,GGFLQ,AUS,Australia,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",Accelerated energy transition,High,Fast reduction,General government gross financial liabilities,General government gross financial liabilities as a percentage of GDP,Macro and fiscal,Percent of GDP,A,2071,62.76394,AUS.GGFLQ.ET4.A,"Australia – General government gross financial liabilities as a percentage of GDP – Accelerated energy transition, high climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.GGFLQ..A?observations=1,2026-05-05 18:05:26 AEST,59.9400590451337,0.10012761116025,4.71117479670811
ET4,GGFLQ,AUS,Australia,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",Accelerated energy transition,High,Fast reduction,General government gross financial liabilities,General government gross financial liabilities as a percentage of GDP,Macro and fiscal,Percent of GDP,A,2100,63.14638,AUS.GGFLQ.ET4.A,"Australia – General government gross financial liabilities as a percentage of GDP – Accelerated energy transition, high climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.GGFLQ..A?observations=1,2026-05-05 18:05:26 AEST,59.9400590451337,0.0695047785348013,5.34921220623423
ET4,NLGQ,AUS,Australia,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",Accelerated energy transition,High,Fast reduction,General government net lending,General government net lending as a percentage of GDP,Macro and fiscal,Percent of GDP,A,2025,-3.99678119491469,AUS.NLGQ.ET4.A,"Australia – General government net lending as a percentage of GDP – Accelerated energy transition, high climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.NLGQ..A?observations=1,2026-05-05 18:05:26 AEST,-3.99678119491469,,
ET4,NLGQ,AUS,Australia,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",Accelerated energy transition,High,Fast reduction,General government net lending,General government net lending as a percentage of GDP,Macro and fiscal,Percent of GDP,A,2030,-1.547661,AUS.NLGQ.ET4.A,"Australia – General government net lending as a percentage of GDP – Accelerated energy transition, high climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.NLGQ..A?observations=1,2026-05-05 18:05:26 AEST,-3.99678119491469,,
ET4,NLGQ,AUS,Australia,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",Accelerated energy transition,High,Fast reduction,General government net lending,General government net lending as a percentage of GDP,Macro and fiscal,Percent of GDP,A,2050,-1.614197,AUS.NLGQ.ET4.A,"Australia – General government net lending as a percentage of GDP – Accelerated energy transition, high climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.NLGQ..A?observations=1,2026-05-05 18:05:26 AEST,-3.99678119491469,,
ET4,NLGQ,AUS,Australia,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",Accelerated energy transition,High,Fast reduction,General government net lending,General government net lending as a percentage of GDP,Macro and fiscal,Percent of GDP,A,2071,-1.557012,AUS.NLGQ.ET4.A,"Australia – General government net lending as a percentage of GDP – Accelerated energy transition, high climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.NLGQ..A?observations=1,2026-05-05 18:05:26 AEST,-3.99678119491469,,
ET4,NLGQ,AUS,Australia,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",Accelerated energy transition,High,Fast reduction,General government net lending,General government net lending as a percentage of GDP,Macro and fiscal,Percent of GDP,A,2100,-1.36535,AUS.NLGQ.ET4.A,"Australia – General government net lending as a percentage of GDP – Accelerated energy transition, high climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.NLGQ..A?observations=1,2026-05-05 18:05:26 AEST,-3.99678119491469,,
ET4,POPS,AUS,Australia,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",Accelerated energy transition,High,Fast reduction,Trend total population,Trend total population,Output and population,Persons,A,2025,27599068.3527835,AUS.POPS.ET4.A,"Australia – Trend total population – Accelerated energy transition, high climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.POPS..A?observations=1,2026-05-05 18:05:26 AEST,27599068.3527835,,0
ET4,POPS,AUS,Australia,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",Accelerated energy transition,High,Fast reduction,Trend total population,Trend total population,Output and population,Persons,A,2030,29671669.0897243,AUS.POPS.ET4.A,"Australia – Trend total population – Accelerated energy transition, high climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.POPS..A?observations=1,2026-05-05 18:05:26 AEST,27599068.3527835,1.45875083783815,7.50967645156677
ET4,POPS,AUS,Australia,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",Accelerated energy transition,High,Fast reduction,Trend total population,Trend total population,Output and population,Persons,A,2050,37787216.828708,AUS.POPS.ET4.A,"Australia – Trend total population – Accelerated energy transition, high climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.POPS..A?observations=1,2026-05-05 18:05:26 AEST,27599068.3527835,1.26468575546463,36.9148275068386
ET4,POPS,AUS,Australia,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",Accelerated energy transition,High,Fast reduction,Trend total population,Trend total population,Output and population,Persons,A,2071,47474222.9397523,AUS.POPS.ET4.A,"Australia – Trend total population – Accelerated energy transition, high climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.POPS..A?observations=1,2026-05-05 18:05:26 AEST,27599068.3527835,1.18612029865806,72.0138605148398
ET4,POPS,AUS,Australia,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",Accelerated energy transition,High,Fast reduction,Trend total population,Trend total population,Output and population,Persons,A,2100,62713608.2124454,AUS.POPS.ET4.A,"Australia – Trend total population – Accelerated energy transition, high climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.POPS..A?observations=1,2026-05-05 18:05:26 AEST,27599068.3527835,1.10040566965441,127.230888415552
ET4,POPS_1574,AUS,Australia,ET high damage fast costs,"Accelerated transition, high damage, fast cost reduction",Accelerated energy transition,High,Fast reduction,"Trend working-age population, 15-74",Trend working-age population (15 to 74),Output and population,Persons,A,2025,20427306.6073554,AUS.POPS_1574.ET4.A,"Australia – Trend working-age population (15 to 74) – Accelerated energy transition, high climate damage curve, fast reduction in carbon mitigation costs – Annual",OECD Economic Outlook 117 long-term scenarios,https://api.db.nomics.world/v22/series/OECD/DSD_EO_LTB%40DF_EO_LTB/AUS.POPS_1574..A?observations=1,2026-05-05 18:05:26 AEST,20427306.6073554,,0
